time,force
103.36,1662.78
103.38,-826.37
103.4,2427.13
103.42,2
103.44,810.74
103.46,1511.28
103.48,67.12
103.5,802.78
103.52,793.06
103.54,785.07
103.56,791.4
103.58,1246.53
103.6,279.66
103.62,777.2
103.64,771.75
103.66,976.91
103.68,537.02
103.7,793.83
103.72,796.42
103.74,790.02
103.76,804.13
103.78,831.67
103.8,840.44
103.82,857.8
103.84,827.27
103.86,805.99
103.88,813.71
103.9,764.31
103.92,811.5
103.94,829.69
103.96,832.6
103.98,831.49
104,833.13
104.02,861.32
104.04,838.53
104.06,864.51
104.08,797.95
104.1,824.08
104.12,815.94
104.14,813.48
104.16,812.45
104.18,829.63
104.2,830.16
104.22,838.88
104.24,833.4
104.26,823.93
104.28,815.21
104.3,833.15
104.32,828.96
104.34,829.61
104.36,828.55
104.38,824.66
104.4,826.95
104.42,828.5
104.44,827.37
104.46,824.51
104.48,832.78
104.5,825.77
104.52,827.15
104.54,829.53
104.56,827.95
104.58,832.35
104.6,828.78
104.62,826.49
104.64,824.64
104.66,825.39
104.68,815.67
104.7,836.29
104.72,830.49
104.74,826.42
104.76,827.5
104.78,823.43
104.8,833.15
104.82,829.03
104.84,828.71
104.86,827.35
104.88,825.04
104.9,831.52
104.92,826.59
104.94,826.95
104.96,821.07
104.98,834.28
105,834.21
105.02,816.82
105.04,832.17
105.06,829.08
105.08,820.82
105.1,832.37
105.12,826.97
105.14,829.26
105.16,829.21
105.18,815.24
105.2,834.81
105.22,829.33
105.24,830.31
105.26,829.81
105.28,822.05
105.3,831.67
105.32,826.77
105.34,824.33
105.36,825.14
105.38,814.01
105.4,842.32
105.42,829.11
105.44,828.35
105.46,828.15
105.48,819.16
105.5,838.03
105.52,827.27
105.54,832.2
105.56,830.31
105.58,826.62
105.6,826.32
105.62,829.56
105.64,828.18
105.66,818.38
105.68,836.54
105.7,831.19
105.72,829.86
105.74,825.41
105.76,827.7
105.78,821.92
105.8,830.29
105.82,827.65
105.84,829.74
105.86,827.57
105.88,827.83
105.9,825.94
105.92,829.38
105.94,829.86
105.96,827.93
105.98,818.03
106,833.68
106.02,830.97
106.04,827.65
106.06,826.12
106.08,822.25
106.1,833.45
106.12,827.02
106.14,828.1
106.16,819.94
106.18,836.37
106.2,833.03
106.22,823.91
106.24,822.75
106.26,820.54
106.28,833.86
106.3,826.95
106.32,827.6
106.34,829.11
106.36,818.61
106.38,834.56
106.4,825.01
106.42,824.38
106.44,822.68
106.46,797.6
106.48,858.23
106.5,826.02
106.52,822.4
106.54,823.45
106.56,783.43
106.58,862.65
106.6,827.7
106.62,831.64
106.64,828.53
106.66,768.13
106.68,871.54
106.7,856.72
106.72,848.38
106.74,833.28
106.76,824.26
106.78,782.3
106.8,833.83
106.82,814.81
106.84,812.15
106.86,703.39
106.88,898.05
106.9,805.74
106.92,805.24
106.94,798.88
106.96,780.74
106.98,547.07
107,1078.76
107.02,825.74
107.04,833.25
107.06,556.85
107.08,1097.5
107.1,813.73
107.12,808.33
107.14,812.98
107.16,813.35
107.18,432.86
107.2,1184.85
107.22,813.48
107.24,797.85
107.26,794.66
107.28,354.05
107.3,1354.36
107.32,849.66
107.34,815.09
107.36,799.56
107.38,377.99
107.4,1296.18
107.42,812.75
107.44,798.56
107.46,777.65
107.48,200.35
107.5,1376.7
107.52,828.1
107.54,820.14
107.56,196.38
107.58,1437.52
107.6,835.29
107.62,838.93
107.64,821.29
107.66,105.48
107.68,1415.79
107.7,800.01
107.72,809.34
107.74,806.4
107.76,51.54
107.78,1659.48
107.8,884.15
107.82,892.02
107.84,854.18
107.86,822.85
107.88,200.55
107.9,1393.78
107.92,784.76
107.94,780.09
107.96,29.86
107.98,1614.94
108,808.93
108.02,813.76
108.04,829.56
108.06,34.93
108.08,1606.75
108.1,838.93
108.12,872.72
108.14,872.11
108.16,833.95
108.18,116.21
108.2,1553.7
108.22,830.04
108.24,853.1
108.26,-30.92
108.28,1751.8
108.3,796.82
108.32,800.39
108.34,813.46
108.36,822.69
108.38,120.04
108.4,1482.68
108.42,828.99
108.44,835.88
108.46,96.21
108.48,1521.41
108.5,807.5
108.52,807.1
108.54,809.52
108.56,-20.14
108.58,1652.56
108.6,818.63
108.62,819.49
108.64,816.17
108.66,-129.56
108.68,1714.87
108.7,852.28
108.72,875.26
108.74,870.49
108.76,836.74
108.78,2.23
108.8,1648.29
108.82,831.96
108.84,845.45
108.86,852.41
108.88,102.55
108.9,1588.77
108.92,838.77
108.94,828.53
108.96,86.91
108.98,1553.33
109,818.68
109.02,812.41
109.04,833.19
109.06,165.78
109.08,1609.74
109.1,875.57
109.12,882.57
109.14,892.2
109.16,520.97
109.18,1287.45
109.2,865.5
109.22,866.8
109.24,884.84
109.26,776.83
109.28,994.02
109.3,867.27
109.32,857.55
109.34,841.42
109.36,914.82
109.38,825.19
109.4,850.63
109.42,846.96
109.44,867.01
109.46,1155.15
109.48,320.62
109.5,1546.94
109.52,581.72
109.54,902.79
109.56,904.63
109.58,1655.34
109.6,196.83
109.62,885.32
109.64,881.35
109.66,1923.54
109.68,-127.33
109.7,842.56
109.72,821.58
109.74,820.58
109.76,1900.92
109.78,-247.91
109.8,-243.69
109.82,2909.02
109.84,-279.51
109.86,1719.99
109.88,-102.08
109.9,846.78
109.92,841.59
109.94,824.62
109.96,804.21
109.98,1745.92
110,-81.66
110.02,839.36
110.04,817.2
110.06,795.2
110.08,1737.3
110.1,-4.88
110.12,882.43
110.14,850.16
110.16,831.57
110.18,813.73
110.2,1775.58
110.22,-232.96
110.24,838.42
110.26,859.71
110.28,1811.74
110.3,-217.54
110.32,795.44
110.34,862.5
110.36,1789.9
110.38,-121.01
110.4,835.87
110.42,839.51
110.44,841.37
110.46,1827.08
110.48,-167.81
110.5,819.11
110.52,821.44
110.54,830.09
110.56,830.14
110.58,1779.8
110.6,-156.78
110.62,813.05
110.64,813.08
110.66,1709
110.68,-88.1
110.7,810.42
110.72,806.52
110.74,812.78
110.76,826.19
110.78,1654.31
110.8,-12.42
110.82,802.15
110.84,810.09
110.86,815.01
110.88,1530.55
110.9,78.97
110.92,808.66
110.94,801.82
110.96,795.69
110.98,1354.49
111,-325.26
111.02,1854.27
111.04,269.06
111.06,1195.13
111.08,353.17
111.1,786.98
111.12,793.96
111.14,809.86
111.16,818.73
111.18,1056.32
111.2,571.12
111.22,813.51
111.24,805.69
111.26,971.21
111.28,653.77
111.3,817.98
111.32,808.68
111.34,806.95
111.36,860.81
111.38,732.38
111.4,834.73
111.42,841.32
111.44,831.9
111.46,810.77
111.48,815.94
111.5,790.37
111.52,825.64
111.54,815.74
111.56,811.67
111.58,786.98
111.6,861.59
111.62,833.55
111.64,838.13
111.66,838.2
111.68,826.32
111.7,826.54
111.72,827.93
111.74,825.14
111.76,822.2
111.78,806.77
111.8,844.13
111.82,827.5
111.84,829.03
111.86,831.42
111.88,826.04
111.9,840.36
111.92,825.14
111.94,820.74
111.96,796.7
111.98,840.76
112,830.69
112.02,832.75
112.04,834.46
112.06,842.22
112.08,813.63
112.1,826.97
112.12,835.39
112.14,831.52
112.16,819.23
112.18,838.5
112.2,829.96
112.22,825.21
112.24,824.61
112.26,823.2
112.28,834.46
112.3,827.45
112.32,829.79
112.34,829.31
112.36,820.62
112.38,837.2
112.4,814.21
112.42,834.73
112.44,827.3
112.46,815.92
112.48,840.54
112.5,829.38
112.52,827.5
112.54,826.17
112.56,824.89
112.58,834.56
112.6,826.44
112.62,825.99
112.64,828.15
112.66,824.03
112.68,829.36
112.7,825.82
112.72,829.43
112.74,829.79
112.76,827.42
112.78,817.48
112.8,845.26
112.82,807.98
112.84,833.13
112.86,808.18
112.88,846.37
112.9,829.48
112.92,827.05
112.94,826.12
112.96,812.05
112.98,844.81
113,831.52
113.02,832.32
113.04,829.31
113.06,821.24
113.08,828.78
113.1,822.93
113.12,824.26
113.14,824.13
113.16,821.47
113.18,770.95
113.2,860.13
113.22,843.33
113.24,826.32
113.26,741.93
113.28,857.65
113.3,796.85
113.32,793.21
113.34,788.96
113.36,499.82
113.38,1042.08
113.4,818.76
113.42,818.13
113.44,787
113.46,415.5
113.48,1273.06
113.5,865.89
113.52,860.31
113.54,871.49
113.56,744.57
113.58,1138.15
113.6,533.48
113.62,912.54
113.64,805.87
113.66,618.55
113.68,1068.91
113.7,1027.63
113.72,471.9
113.74,963.44
113.76,493.96
113.78,1056.22
113.8,1153.55
113.82,63.2
113.84,1152.8
113.86,799.79
113.88,359.23
113.9,1306
113.92,815.34
113.94,816.22
113.96,300.19
113.98,1324.62
114,825.19
114.02,818.88
114.04,808.48
114.06,222.65
114.08,1369.31
114.1,802.2
114.12,810.37
114.14,834.36
114.16,217.08
114.18,1439.28
114.2,811.62
114.22,813.43
114.24,813.56
114.26,806.75
114.28,83.92
114.3,1538.49
114.32,814.54
114.34,799.94
114.36,777.55
114.38,-142.87
114.4,1694.26
114.42,793.83
114.44,789.89
114.46,-104.8
114.48,1879.57
114.5,888.17
114.52,859.96
114.54,833.03
114.56,816.52
114.58,-80.41
114.6,1699.94
114.62,924.16
114.64,928.19
114.66,292.1
114.68,1398.75
114.7,810.23
114.72,796.95
114.74,770.46
114.76,-63.7
114.78,1587.71
114.8,824.81
114.82,825.4
114.84,818.32
114.86,-49.42
114.88,1735.8
114.9,859.41
114.92,831.12
114.94,799.93
114.96,-114.87
114.98,1657.99
115,822.65
115.02,845.2
115.04,823.81
115.06,-192.16
115.08,1764.17
115.1,818.76
115.12,829.3
115.14,824.21
115.16,-276.07
115.18,1884.87
115.2,860.8
115.22,852.28
115.24,873.24
115.26,36.44
115.28,1740.83
115.3,832.31
115.32,839.53
115.34,851.96
115.36,133.92
115.38,1652.59
115.4,889.94
115.42,877.33
115.44,863.5
115.46,380.15
115.48,1346.08
115.5,853.6
115.52,857.74
115.54,863.26
115.56,531.09
115.58,1213.86
115.6,850.52
115.62,846.64
115.64,840.74
115.66,835.89
115.68,627.32
115.7,1072.79
115.72,859.75
115.74,850.1
115.76,850.24
115.78,828.97
115.8,919.11
115.82,901.4
115.84,850.68
115.86,1091.41
115.88,736.35
115.9,876.45
115.92,870.2
115.94,857.82
115.96,1274.58
115.98,-8.47
116,1840.71
116.02,362.1
116.04,861.29
116.06,1536.61
116.08,232.68
116.1,845
116.12,837.06
116.14,847.89
116.16,1624.49
116.18,77.09
116.2,41.19
116.22,2478.18
116.24,55.48
116.26,853.26
116.28,1730.92
116.3,-75.79
116.32,837.52
116.34,826.26
116.36,1695.27
116.38,-65.69
116.4,-57.18
116.42,2655
116.44,-81.35
116.46,813.88
116.48,1712.81
116.5,-72.49
116.52,831.91
116.54,828.66
116.56,820.5
116.58,1687.18
116.6,-57.76
116.62,832.81
116.64,829.32
116.66,830.64
116.68,1721.39
116.7,-935.16
116.72,2564.93
116.74,-49.19
116.76,834.81
116.78,1719.28
116.8,-58
116.82,-44.81
116.84,2451.49
116.86,747.7
116.88,54.66
116.9,821.26
116.92,843.33
116.94,863.33
116.96,1743.87
116.98,-13.45
117,833.5
117.02,841.9
117.04,848.13
117.06,868.35
117.08,1905.24
117.1,-174.97
117.12,837.15
117.14,836.39
117.16,1892.83
117.18,-256.77
117.2,819.54
117.22,823.91
117.24,818.15
117.26,1785.13
117.28,-190.98
117.3,811.5
117.32,803.23
117.34,806.25
117.36,1649.69
117.38,-79.93
117.4,798.43
117.42,801.52
117.44,809.84
117.46,814.26
117.48,819.49
117.5,1505.55
117.52,96.11
117.54,798.31
117.56,1412.85
117.58,196.48
117.6,800.99
117.62,791.15
117.64,783.63
117.66,1162.24
117.68,362.11
117.7,793.46
117.72,792.68
117.74,805.62
117.76,816.72
117.78,1013.89
117.8,568.18
117.82,800.52
117.84,797.8
117.86,797.68
117.88,890.76
117.9,752.03
117.92,823.43
117.94,816.87
117.96,806.14
117.98,813.61
118,821.49
118.02,840.16
118.04,829.13
118.06,813.73
118.08,802.6
118.1,822.05
118.12,825.49
118.14,832.93
118.16,835.84
118.18,836.04
118.2,826.82
118.22,826.65
118.24,828.25
118.26,828.18
118.28,815.11
118.3,824.86
118.32,828.13
118.34,825.72
118.36,846.72
118.38,811.35
118.4,834.28
118.42,822.98
118.44,822.93
118.46,829.76
118.48,825.87
118.5,837.55
118.52,827.68
118.54,832.85
118.56,829.51
118.58,816.92
118.6,832.3
118.62,828.15
118.64,827.25
118.66,825.39
118.68,827.2
118.7,817.27
118.72,843.43
118.74,830.72
118.76,821.65
118.78,831.54
118.8,827.47
118.82,828.45
118.84,828.35
118.86,816.8
118.88,834.23
118.9,829.01
118.92,830.61
118.94,828.5
118.96,817.58
118.98,838.73
119,829.26
119.02,827.93
119.04,828.03
119.06,827.05
119.08,813.66
119.1,836.12
119.12,828.53
119.14,827.9
119.16,822.3
119.18,839.89
119.2,827.15
119.22,826.47
119.24,827.8
119.26,818.03
119.28,834.43
119.3,827.2
119.32,827.4
119.34,829.84
119.36,821.27
119.38,831.27
119.4,821.92
119.42,819.96
119.44,821.24
119.46,777.73
119.48,860.94
119.5,828.45
119.52,829.11
119.54,820.82
119.56,727.89
119.58,885.74
119.6,810.64
119.62,809.13
119.64,808.73
119.66,604
119.68,973.64
119.7,823.56
119.72,835.92
119.74,839.83
119.76,648.85
119.78,1027.91
119.8,826.27
119.82,826.9
119.84,820.31
119.86,594.4
119.88,1043.23
119.9,841.47
119.92,842.2
119.94,843.55
119.96,798.28
119.98,999.22
120,821.57
120.02,803.43
120.04,823.1
120.06,802.3
120.08,855.16
120.1,792.93
120.12,793.88
120.14,793.83
120.16,543.48
120.18,1282.78
120.2,219.84
120.22,1071.95
120.24,792.73
120.26,797.45
120.28,321.24
120.3,1252.69
120.32,803.58
120.34,823.3
120.36,827.35
120.38,236.47
120.4,1385.89
120.42,808.93
120.44,808.46
120.46,184.32
120.48,1421.32
120.5,785.67
120.52,805.37
120.54,836.72
120.56,142.13
120.58,1513.79
120.6,808.81
120.62,805.74
120.64,815.54
120.66,29.73
120.68,1596.65
120.7,817.45
120.72,818.81
120.74,843.78
120.76,95.4
120.78,1629.81
120.8,842.22
120.82,828.73
120.84,825.09
120.86,183.21
120.88,1565.42
120.9,1456.16
120.92,-392.54
120.94,1464.8
120.96,337.19
120.98,1363.98
121,792.05
121.02,797.9
121.04,800.79
121.06,97.57
121.08,2188.68
121.1,-677.02
121.12,1561.42
121.14,799.74
121.16,-89.38
121.18,1684.17
121.2,1688.07
121.22,-822.2
121.24,1663.52
121.26,835.11
121.28,35.86
121.3,1602.13
121.32,791.74
121.34,802.51
121.36,36.03
121.38,1701.24
121.4,821.31
121.42,829.08
121.44,823.88
121.46,10.74
121.48,1614.35
121.5,768.77
121.52,773.25
121.54,790.96
121.56,800.55
121.58,-273.17
121.6,1846.4
121.62,836.59
121.64,866.24
121.66,-115.2
121.68,1883.79
121.7,861.39
121.72,848.87
121.74,841.58
121.76,848.72
121.78,7.32
121.8,1662.56
121.82,822.46
121.84,813.96
121.86,-55.71
121.88,1700.03
121.9,843.92
121.92,857.76
121.94,872.32
121.96,885.07
121.98,252.66
122,1525.69
122.02,850.54
122.04,854.07
122.06,861.33
122.08,396.77
122.1,1777.34
122.12,-47.2
122.14,1312.48
122.16,891.04
122.18,734.64
122.2,1176.61
122.22,940.03
122.24,954.86
122.26,950.89
122.28,1429.56
122.3,516.37
122.32,904.41
122.34,895.11
122.36,887.02
122.38,1763.42
122.4,11.25
122.42,846.28
122.44,849.07
122.46,842.6
122.48,1924.7
122.5,-128.8
122.52,850.66
122.54,835.34
122.56,819.61
122.58,1900.28
122.6,-272.05
122.62,828.35
122.64,812.22
122.66,1831.63
122.68,-220.45
122.7,823.29
122.72,811.03
122.74,812
122.76,823.39
122.78,1865.48
122.8,-172.3
122.82,811.66
122.84,809.64
122.86,838.42
122.88,1882.73
122.9,-180.02
122.92,837.71
122.94,836.13
122.96,1859.67
122.98,-272.45
123,-174.16
123.02,2859.9
123.04,-164.5
123.06,825.5
123.08,1859.5
123.1,-159.45
123.12,890.28
123.14,887.06
123.16,2099.33
123.18,-1647.2
123.2,3241.73
123.22,-433.87
123.24,805.92
123.26,1965.69
123.28,-298.5
123.3,826.12
123.32,842.72
123.34,850.89
123.36,846.89
123.38,2063.85
123.4,-391.51
123.42,821.82
123.44,829.56
123.46,836.8
123.48,825.41
123.5,1973.85
123.52,-390.15
123.54,804.64
123.56,1837.36
123.58,-315.04
123.6,772.88
123.62,773.23
123.64,772.28
123.66,1463.27
123.68,-2.02
123.7,761.58
123.72,759.36
123.74,760.67
123.76,1094.81
123.78,422.11
123.8,793.18
123.82,797.2
123.84,808.96
123.86,976.46
123.88,612.22
123.9,805.59
123.92,811.95
123.94,811.57
123.96,813.2
123.98,848.1
124,765.9
124.02,826.62
124.04,824.96
124.06,844.06
124.08,850.34
124.1,807.17
124.12,826.39
124.14,821.55
124.16,846.12
124.18,789.54
124.2,816.67
124.22,826.65
124.24,830.66
124.26,814.84
124.28,826.39
124.3,831.92
124.32,834.84
124.34,830.44
124.36,873.48
124.38,780.24
124.4,875.31
124.42,793.83
124.44,824.46
124.46,840.69
124.48,816.72
124.5,825.09
124.52,824.74
124.54,828.28
124.56,826.07
124.58,816.24
124.6,827.27
124.62,827.88
124.64,823.96
124.66,821.92
124.68,841.19
124.7,807.02
124.72,817.1
124.74,832.15
124.76,835.16
124.78,815.21
124.8,848.58
124.82,830.36
124.84,831.85
124.86,823.28
124.88,829.76
124.9,827.05
124.92,829.76
124.94,828.96
124.96,816.32
124.98,837.83
125,830.19
125.02,829.61
125.04,827.42
125.06,821.17
125.08,841.52
125.1,811.92
125.12,835.66
125.14,829.03
125.16,814.56
125.18,837.25
125.2,829.71
125.22,828.71
125.24,827.85
125.26,822.35
125.28,836.54
125.3,828.66
125.32,826.92
125.34,825.82
125.36,823.08
125.38,844.43
125.4,832
125.42,828.15
125.44,826.92
125.46,828.6
125.48,818.73
125.5,828.28
125.52,830.82
125.54,836.77
125.56,823.35
125.58,829.18
125.6,827.7
125.62,825.16
125.64,824.61
125.66,827.78
125.68,824.53
125.7,827.52
125.72,833.15
125.74,826.9
125.76,826.85
125.78,829.71
125.8,826.57
125.82,830.49
125.84,836.04
125.86,817.32
125.88,827.7
125.9,828.81
125.92,828.83
125.94,828.18
125.96,824.84
125.98,811.5
126,830.01
126.02,827.55
126.04,825.99
126.06,803.23
126.08,839.06
126.1,821.65
126.12,817.65
126.14,816.67
126.16,817.22
126.18,731.35
126.2,881.72
126.22,806.55
126.24,809.74
126.26,817.45
126.28,682.51
126.3,993.97
126.32,834.33
126.34,809.99
126.36,618.62
126.38,986.48
126.4,819.81
126.42,829.51
126.44,836.34
126.46,617.67
126.48,1013.44
126.5,833.45
126.52,856.82
126.54,862.65
126.56,728.26
126.58,942.69
126.6,813.23
126.62,819.06
126.64,825.77
126.66,662.97
126.68,976.86
126.7,809.46
126.72,806.27
126.74,808.91
126.76,529.31
126.78,1049.59
126.8,798.86
126.82,810.62
126.84,819.49
126.86,409.95
126.88,1184.73
126.9,808.63
126.92,804.26
126.94,798.93
126.96,273
126.98,1346.7
127,818.28
127.02,819.31
127.04,844.91
127.06,888.88
127.08,879.81
127.1,380.5
127.12,1205.63
127.14,789.46
127.16,795.19
127.18,194.87
127.2,1404.13
127.22,811.52
127.24,805.97
127.26,91.91
127.28,1525.35
127.3,859.91
127.32,850.89
127.34,822.7
127.36,806.62
127.38,86.71
127.4,1523.82
127.42,483.41
127.44,1344.99
127.46,473.39
127.48,1314.21
127.5,821.65
127.52,811.55
127.54,811.19
127.56,793.51
127.58,229.36
127.6,1322.35
127.62,799.21
127.64,801.9
127.66,154.37
127.68,1468.5
127.7,824.91
127.72,847.17
127.74,842.32
127.76,138.97
127.78,1459.48
127.8,1527.08
127.82,-588.81
127.84,1528.3
127.86,132.69
127.88,1541.79
127.9,822.46
127.92,814.52
127.94,824.33
127.96,147.8
127.98,1570
128,864.9
128.02,852.41
128.04,824.59
128.06,171.43
128.08,1444.7
128.1,833.34
128.12,825.29
128.14,794.88
128.16,25.17
128.18,1534.95
128.2,830.8
128.22,837.37
128.24,833.52
128.26,822.01
128.28,70.51
128.3,1577.37
128.32,821.98
128.34,818.62
128.36,820.08
128.38,24.46
128.4,2413.35
128.42,-731.66
128.44,1620.71
128.46,826.58
128.48,124.42
128.5,1567.96
128.52,839.36
128.54,842.7
128.56,823.89
128.58,67.25
128.6,1562.7
128.62,834.99
128.64,818.97
128.66,38.88
128.68,1597.39
128.7,847.01
128.72,825.36
128.74,826.76
128.76,155.5
128.78,1587.9
128.8,873.16
128.82,866.13
128.84,852.9
128.86,365.36
128.88,1375.93
128.9,859.28
128.92,855.19
128.94,848.49
128.96,858.66
128.98,622
129,1381
129.02,439.65
129.04,1089.34
129.06,842.57
129.08,954.3
129.1,885.7
129.12,901.7
129.14,1259.56
129.16,689.09
129.18,914.2
129.2,904.92
129.22,902.61
129.24,904.89
129.26,909.6
129.28,1869.77
129.3,-12.64
129.32,888.02
129.34,867.65
129.36,850.29
129.38,2008.28
129.4,-351.33
129.42,819.11
129.44,1955.81
129.46,-347.51
129.48,791.07
129.5,811.62
129.52,828.38
129.54,845.26
129.56,799.6
129.58,1860.42
129.6,-205.25
129.62,826.54
129.64,808.31
129.66,1779.67
129.68,-169.12
129.7,834.63
129.72,824.41
129.74,823.52
129.76,817.8
129.78,1740.51
129.8,-149.13
129.82,809.86
129.84,828.66
129.86,832.49
129.88,1673.16
129.9,-67.26
129.92,822.14
129.94,814.98
129.96,800.47
129.98,1543.59
130,64.12
130.02,845.8
130.04,825.31
130.06,818.58
130.08,1514.77
130.1,47.24
130.12,793.18
130.14,802.35
130.16,815.72
130.18,1455.51
130.2,252.43
130.22,837.2
130.24,827.57
130.26,1453.75
130.28,180.62
130.3,822.73
130.32,820.16
130.34,842.42
130.36,1503.02
130.38,-474.42
130.4,2149.84
130.42,170.57
130.44,824.59
130.46,1483.09
130.48,184.37
130.5,838.63
130.52,825.94
130.54,820.59
130.56,1513.49
130.58,150.32
130.6,823.18
130.62,816.57
130.64,810.57
130.66,1423.53
130.68,195.6
130.7,825.39
130.72,818.68
130.74,817.7
130.76,1416.04
130.78,234.31
130.8,814.39
130.82,817.22
130.84,822.68
130.86,819.99
130.88,1311.4
130.9,257.75
130.92,784.51
130.94,789.24
130.96,1095.82
130.98,449.47
131,806.32
131.02,817.85
131.04,831.04
131.06,1064.14
131.08,574.66
131.1,827.98
131.12,846.24
131.14,721.18
131.16,1223.47
131.18,258
131.2,709.27
131.22,882.57
131.24,797.63
131.26,712.84
131.28,1144.41
131.3,946.71
131.32,949.52
131.34,865.64
131.36,1164.03
131.38,436.43
131.4,765.97
131.42,751.22
131.44,755.62
131.46,920.36
131.48,760.82
131.5,790.34
131.52,815.67
131.54,834.16
131.56,1024.99
131.58,764.16
131.6,871.24
131.62,849.08
131.64,837.88
131.66,1079.66
131.68,500.42
131.7,755.32
131.72,737.51
131.74,738.09
131.76,608.95
131.78,941.01
131.8,822.1
131.82,839.68
131.84,830.89
131.86,732.73
131.88,984.04
131.9,838.5
131.92,831.95
131.94,829.36
131.96,774.49
131.98,908.15
132,839.33
132.02,842.32
132.04,838.48
132.06,828.28
132.08,838.33
132.1,831.17
132.12,829.06
132.14,826.57
132.16,830.21
132.18,826.62
132.2,828.53
132.22,826.65
132.24,826.44
132.26,824.66
132.28,827.17
132.3,830.84
132.32,828.68
132.34,828.91
132.36,829.69
132.38,826.19
132.4,812.27
132.42,821.19
132.44,825.01
132.46,812.22
132.48,850.89
132.5,833.13
132.52,829.66
132.54,826.59
132.56,821.32
132.58,833.18
132.6,835.36
132.62,805.24
132.64,836.85
132.66,821.75
132.68,838.18
132.7,828.25
132.72,827.45
132.74,826.95
132.76,816.82
132.78,838.6
132.8,829.76
132.82,828.18
132.84,825.69
132.86,814.01
132.88,839.01
132.9,840.69
132.92,797.55
132.94,844.23
132.96,829.46
132.98,816.85
133,834.51
133.02,824.21
133.04,826.24
133.06,803.61
133.08,843.48
133.1,819.84
133.12,822.25
133.14,828.23
133.16,795.69
133.18,865.11
133.2,824.59
133.22,821.72
133.24,819.13
133.26,742.96
133.28,882.54
133.3,818.38
133.32,821.22
133.34,823.76
133.36,823.05
133.38,811.8
133.4,635.21
133.42,969.4
133.44,810.32
133.46,811.5
133.48,523.08
133.5,1014.62
133.52,766.83
133.54,780.02
133.56,396.81
133.58,1276.91
133.6,837.93
133.62,844.33
133.64,865.31
133.66,867.8
133.68,840.16
133.7,567.45
133.72,1128.15
133.74,836.97
133.76,792.2
133.78,385.6
133.8,1126.17
133.82,806.27
133.84,816.17
133.86,811.09
133.88,266.34
133.9,1328.86
133.92,1373.25
133.94,-275.11
133.96,1364.81
133.98,264.66
134,1354.16
134.02,813.86
134.04,849.21
134.06,351.71
134.08,1427.19
134.1,849.01
134.12,814.56
134.14,817.02
134.16,834.94
134.18,308.55
134.2,1279.22
134.22,812.53
134.24,806.17
134.26,793.96
134.28,214.36
134.3,1478.4
134.32,845.99
134.34,824.36
134.36,822.17
134.38,231.47
134.4,1366.42
134.42,787.75
134.44,798.21
134.46,814.39
134.48,118.64
134.5,1530.68
134.52,839.53
134.54,862.8
134.56,863.4
134.58,845.99
134.6,246.02
134.62,1464.9
134.64,869.18
134.66,846.69
134.68,337.54
134.7,1323.43
134.72,842.7
134.74,824.16
134.76,285.24
134.78,1286.58
134.8,789.88
134.82,796.55
134.84,815.3
134.86,830.45
134.88,211.54
134.9,1459.62
134.92,820.57
134.94,824.22
134.96,181.16
134.98,1471.51
135,835.5
135.02,833.64
135.04,820.79
135.06,816.57
135.08,204.13
135.1,1480.71
135.12,811.77
135.14,787.49
135.16,789.25
135.18,87.43
135.2,1536.32
135.22,800.42
135.24,787.15
135.26,788.82
135.28,-73.16
135.3,1707.14
135.32,828.37
135.34,814.45
135.36,-71.36
135.38,1752.49
135.4,856.23
135.42,835.63
135.44,833.97
135.46,848.04
135.48,118.79
135.5,1606.15
135.52,854.07
135.54,854.95
135.56,844.38
135.58,193.52
135.6,1463.95
135.62,837.36
135.64,831.72
135.66,150.66
135.68,1434.54
135.7,807.28
135.72,820.5
135.74,830.36
135.76,118.54
135.78,2271.02
135.8,-502.32
135.82,1562.24
135.84,861.19
135.86,389.07
135.88,1373.02
135.9,862.82
135.92,860.85
135.94,854.34
135.96,550.56
135.98,1201.62
136,888.76
136.02,915.83
136.04,928.97
136.06,936.99
136.08,1281.26
136.1,732.18
136.12,947.44
136.14,948.64
136.16,930.28
136.18,1844.24
136.2,-983.66
136.22,2839.5
136.24,-124.32
136.26,843.14
136.28,1889.89
136.3,-237.05
136.32,830.85
136.34,821.04
136.36,1778.1
136.38,-247.18
136.4,785.68
136.42,785.41
136.44,784.11
136.46,1555.61
136.48,11.97
136.5,794.53
136.52,793.23
136.54,804.6
136.56,797.63
136.58,1411.54
136.6,253.51
136.62,845.2
136.64,834.7
136.66,838.54
136.68,1501.02
136.7,156.25
136.72,817.02
136.74,836.8
136.76,847.82
136.78,1544.6
136.8,138.96
136.82,841.52
136.84,838.47
136.86,1576.06
136.88,115.11
136.9,833.43
136.92,827.83
136.94,836.59
136.96,1621.05
136.98,52.91
137,37.37
137.02,2464.3
137.04,37.41
137.06,1729.67
137.08,-33.18
137.1,817.89
137.12,816.26
137.14,820.48
137.16,1682.7
137.18,-2.8
137.2,845.26
137.22,833.3
137.24,827.3
137.26,827.2
137.28,1728.55
137.3,-84.7
137.32,818.33
137.34,814.23
137.36,803.86
137.38,1581.55
137.4,55.26
137.42,837.95
137.44,837.47
137.46,843.28
137.48,1754.83
137.5,-49.31
137.52,-83.62
137.54,2621.01
137.56,-83.05
137.58,829.08
137.6,1677.47
137.62,-69.86
137.64,809.91
137.66,812.27
137.68,1511.63
137.7,52.07
